tic_id,ra,dec,plx,pmRA,pmDEC,Teff,logg,MH,rad,lum,gallong,gallat,Tmag,Vmag,GAIAmag,source_id
39082723,13.7512970420924,-69.5270840182499,14.6214,6.84205,-43.7351,4706.0,,-0.05,9.08874,,302.469365125265,-47.5979643864918,4.509,5.45,5.13611,4691986930313219072
24208171,14.6827846719872,-11.3799763192513,9.76225,-33.1594,-14.2019,4900.24,,-0.174128,11.1583,,129.493272473448,-74.1587383963929,4.77917,5.61348,5.35658,2472524234636869248
322307443,14.83076765596,-58.4048824785051,7.34667,126.65,-40.9175,4566.1,,-0.32,6.82249,,300.94435874928,-58.6929296185434,6.823,7.78,7.45974,4904354233963369984
408048857,17.1474641530246,-10.1822649383311,26.32,215.76,-138.92,,,,,,137.160989492393,-72.5784831445882,2.4791,3.44551,3.15633,2470140321630664064
11557059,19.6343727207732,-28.7329544990636,8.24244,75.9582,5.5202,4796.0,,0.14,4.95482,,229.510471046918,-83.8039942753388,7.01212,7.89,7.6158,5030097544812093952
10838226,21.0058545680245,-8.18325649664011,28.48,-77.86,-202.49,4693.08,,,,,146.593347414671,-69.5441079282962,2.6647,3.60274,3.30343,2478112158887431296
231019255,27.5263778401872,-54.4649623083606,6.41777,110.475,-46.6698,4701.0,,,6.93072,,285.471422248098,-60.6296576580383,6.9172,7.88,7.56075,4912062772547406976
184533614,29.9117291115775,-42.0305318673129,11.1516,-49.9544,-99.8587,4787.0,,-0.05,10.666,,264.250427689401,-69.6035517917927,4.6686,5.57,5.27552,4957551041763211776
287222433,30.2060834402698,-8.47172111960228,18.38,89.1844,-56.5401,4919.0,,0.02,3.19956,,167.499660013058,-65.1508058420723,6.0679,6.92773,6.65091,2463221747790023040
257484148,30.7440410224808,-15.3059308452781,7.07738,25.8853,8.50161,4955.0,,0.09,13.3144,,181.136375826312,-69.6040055861581,5.05062,5.87,5.62133,5148062498087925248
72651515,32.6735960150607,-28.2192592068851,17.0623,85.0879,-3.40416,4891.0,,,3.28727,,221.091854268021,-72.4380863381512,6.1962,7.06,6.78625,5117251502218279552
332741781,32.8993139146282,-1.82542652319646,8.49426,-11.5256,-32.0067,4897.0,,-0.08,11.1075,,163.517213610819,-58.2338786495749,5.08648,5.92958,5.67414,2494336311948357504
268804144,33.2541149561434,-21.0001334273526,8.67112,55.9382,41.8254,4922.0,,,11.186,,199.105948752755,-70.4246988629107,5.00274,5.86,5.59528,5124830916905105536
234302530,33.9655509246999,-69.4320456346768,15.3809,158.774,52.3236,4937.0,,,3.17122,,292.450414206978,-45.9399423571905,6.4575,7.3,7.03793,4693653308904188544
120931911,37.3917372268759,-24.1039648741937,20.5752,348.669,38.0574,4848.45,,0.37,2.45059,,210.637451535597,-67.7092890818322,6.4671,7.34,7.06811,5119320611302951424
251095345,38.0392615437627,-1.03489568465434,12.0264,-23.6193,-30.4851,4827.32,,0.0328851,10.5203,,169.944166984021,-54.441603998427,4.5054,5.3532,5.09343,2500064286492779264
122506121,38.2792754681018,-34.649966997997,8.56177,-18.3869,-18.1095,4872.0,,,11.4369,,238.271728116849,-67.0014322484551,5.0271,5.91,5.62968,4966273540519954048
122686154,42.2725801719906,-32.4058959695109,18.3244,85.7408,158.972,4860.6,,-0.321651,10.2731,,231.788237836051,-64.0148056611094,3.6022,4.45,4.19272,5064312731764645760
12546791,52.0039447802298,-11.2865982212638,10.5913,-2.05681,-45.2577,4727.46,,0.171041,10.7509,,197.351742372044,-50.007720322843,4.824,5.72136,5.44334,5162217920022171136
118653173,53.9902786221477,-11.1937847431118,10.0568,24.2103,79.0601,5004.0,,-0.25,10.3107,,198.659460892598,-48.2549128164165,4.7568,5.57179,5.32158,5163536127088403584
38447461,54.6218871758527,-7.39186215859711,7.97184,-2.42947,-62.6492,4942.0,,0.17,11.9853,,194.292118115696,-45.807452503399,5.0238,5.84621,5.60046,3243848890110396416
301620673,55.1976361598782,-2.33268412623942,20.3309,374.226,-220.947,4891.96,,0.0122981,2.903,,188.865399982451,-42.5223689952357,6.0872,6.96108,6.67534,3250710976539167616
129862725,55.7085661228747,-37.313520548959,19.1851,-91.9943,-69.4458,4531.85,,0.195246,11.5392,,239.764797731625,-52.6886722923508,3.6094,4.59,4.2591,4856903813234975744
101039305,56.316148017858,-47.3594743842613,8.3687,-3.17899,-8.87794,5061.0,,0.12,11.2876,,255.667747767364,-50.6288947047326,4.9124,5.72,5.47582,4833403848135167104
166762393,56.9835029897051,-30.1678835323413,11.6062,25.6088,-231.234,4915.93,,-0.330847,9.6071,,228.196265766269,-51.3964836499478,4.6764,5.52,5.26357,4887842970929434880
279404248,57.8858628708523,-17.1664869274764,6.47098,-66.5537,-64.3324,4757.0,,-0.03,7.08373,,209.102401971484,-47.3568906011246,6.80907,7.71,7.41685,5107766874400178176
49952922,59.7183079162724,-5.46994726426104,21.2353,-46.7396,-174.346,4933.35,,0.167059,4.53717,,195.681420514073,-40.4863663177685,4.9762,5.83308,5.56374,3245123980001812864
34340609,62.5938335839044,-6.92385229249001,9.10103,-0.0910103,-11.6162,5311.0,,,11.4642,,199.187441915712,-38.7557682394276,4.6465,5.43974,5.20719,3196262301738787968
34342799,62.6990154776298,-8.81981597384188,10.0097,45.416,2.38379,4823.86,,0.113135,10.9068,,201.396036426189,-39.5765252238617,4.8168,5.69039,5.41673,3195447907219959168
178921833,68.0286344823953,-28.8063888619921,10.286,162.378,-113.492,4737.0,,,5.08789,,228.51790393831,-41.6926630347431,6.4954,7.42,7.11922,4891076291029026432
117776994,69.8321280098667,-14.3591899847484,15.4473,120.89,-123.894,4656.0,,-0.26,8.81376,,211.517974031133,-35.6624315658616,4.5234,5.46106,5.14816,3174118893469667328
178995938,70.0283396659118,-24.4823687146979,10.043,-70.2232,17.8643,4983.0,,,10.4931,,223.583904835486,-38.9102362560846,4.7385,5.56,5.30951,4894491786462064256
114924130,72.548401134663,-16.217159858621,13.5903,45.7664,52.3809,4936.0,,,10.1984,,214.837456016654,-33.9622220780366,4.189,5.041,4.7697,2981103853463479040
612908,72.5744230064966,-24.3688426796401,7.59323,18.3918,-19.8527,4895.0,,-0.03,5.00317,,224.272090129336,-36.6538918908877,7.08498,7.91,7.65813,4893980371818915456
246927556,73.7784344807944,-16.7406661531754,6.17044,5.54203,-7.69963,5116.0,,,15.1547,,215.949432492648,-33.0645670752959,4.90976,5.71,5.46508,2980088901150843520
244256625,74.4515914120759,-4.65495367412702,8.24425,15.9448,-21.1087,5041.0,,,4.75618,,203.604715222864,-27.3236523025986,6.8547,7.67,7.42129,3212619495706796928
248445090,77.7417683480499,-2.25411439591401,20.0742,84.6484,-150.704,4889.0,,0.05,4.09849,,203.001236337984,-23.2924051177541,5.3656,6.23561,5.95664,3214685134457907840
169534187,78.1504185919904,-14.9511112583654,9.42487,32.832,31.0566,4925.0,,,5.36877,,215.896845765098,-28.4943164442337,6.418,7.29,7.01153,2986593268342544768
14223334,78.6201917505497,-35.9769980091545,5.95579,10.8118,14.0947,4978.0,,0.01,16.7963,,239.644856631446,-34.3023411862503,4.9156,5.75,5.483,4821093063116091392
189020586,79.417673433621,-13.5198254337208,20.4979,-7.01533,-48.9899,4859.0,,-0.18,5.73757,,214.96661037971,-26.7977402410868,4.6368,5.49937,5.21667,2988305826422644224
24531951,83.2807826090397,-35.139374014986,11.2141,99.3084,-26.9515,4722.0,,,10.1738,,239.619268393109,-30.4198990473165,4.819,5.75,5.44626,4822128906148720128
140213635,84.9576655568034,-32.6292155812744,8.64463,-16.6752,-31.6632,5136.0,,-0.01,11.9745,,237.23144591771,-28.4415212732004,4.6586,5.44,5.20802,2901273846086933888
235081444,86.6140540436769,-46.5971802217918,7.36898,7.07966,14.8212,4995.0,,,16.4847,,253.206931323248,-30.1568054377455,4.4637,5.31,5.0474,4795960254529172992
270578346,87.1425834711392,-53.6764244850919,9.42104,58.8265,-118.16,4899.0,,,4.32873,,261.405096912783,-30.6760774661576,6.9493,7.85,7.56044,4768125430477357440
238034693,103.509408343876,-50.6115993744385,18.187,-56.3847,222.814,5002.0,,,4.21144,,260.37617518517,-20.2432406991901,5.4172,6.24,5.98442,5501989415555311744
294392620,108.98894194525,-55.7331278149753,17.4452,-42.7054,66.6748,4812.0,,,2.55243,,266.660803460491,-18.8644376790657,6.7732,7.69,7.38026,5490089882244919168
238546119,121.830550448721,-48.3861221417963,14.4809,-140.705,202.09,4972.0,,-0.04,4.34678,,263.504370004386,-8.55544372522271,5.8719,6.69,6.4428,5514648745769801856
51002411,127.461378883014,-10.466643169571,15.5888,-65.0747,53.9615,4908.0,,,3.43008,,234.218454255412,16.3504285050776,6.2831,7.14,6.86963,5751358618374606080
231606476,128.007904672915,-29.37122509665,11.4833,5.88564,-152.761,4827.0,,,3.98503,,250.435063765023,6.08209784516158,6.6978,7.59,7.30157,5644029550319059584
185191335,172.985870618986,-6.47052486457692,15.1624,-30.3427,-84.8322,4844.0,,,4.42134,,270.243937788478,51.2850541932152,5.8534,6.7358,6.4535,3593276228037925760
181152368,174.200765488365,-37.0390717886982,8.14632,23.8461,-14.6602,4873.0,,,4.87479,,286.765541662456,23.478570977971,7.0326,7.94,7.64993,5386076013538356992
376655149,180.842892710974,-55.3212754669956,7.45899,27.2967,50.6804,4736.0,,-0.16,7.09436,,296.078828414918,6.90961239695229,6.566,7.49,7.18876,6076511213480463744
66933951,181.505924387191,-54.2577661080109,10.5893,48.4676,23.7825,4753.0,,,5.8557,,296.262975635209,8.024884730523,6.1112,7.03,6.73145,6076825364566764928
176868865,182.701111754769,-9.39722624825024,8.16025,-31.8263,-40.7127,4934.0,,0.1,5.49081,,286.450629925547,52.1694471985512,6.6587,7.5,7.24098,3582056983187698944
314308826,184.677451884612,-71.8830880469005,10.0309,-105.987,21.0121,4863.0,,,3.69356,,300.362584862014,-9.17479912870725,7.1201,7.99,7.71606,5842747825861608704
273314616,185.69419427279,-52.2930453231748,6.514,16.9667,-14.2422,4968.0,,,11.0287,,298.484390915085,10.3310244794641,5.6525,6.52,6.24951,6077492905555901952
204699050,185.750394092273,-24.8712201110068,6.58517,-59.0148,36.6558,4844.0,,,10.3977,,294.79016013017,37.5505650532449,5.88612,6.82,6.5129,3476760534166061824
9436243,191.972165589081,-25.0153479010893,7.11566,-28.8798,-29.0022,4889.0,,,9.46591,,301.913611157673,37.8493819596555,5.88875,6.81,6.50916,3498460770529733376
437310271,194.383166284561,-65.6464609562269,6.3628,-65.4858,31.2686,4793.0,,-0.28,10.9018,,303.560922234606,-2.7821571211607,5.9463,6.86,6.56453,5858576597131420288
452732774,194.388036616012,-22.7534973947732,7.90501,-58.0275,-13.5309,4829.0,,,10.9233,,304.774732785552,40.0963718500139,5.38076,6.31,6.0052,3499199264386338304
102174732,195.442767586861,-39.6161471127858,7.1707,-169.056,26.6643,4852.0,,,10.2184,,305.096976547834,23.2121580799403,5.7265,6.65,6.34985,6141815778881528320
124148366,196.657717457045,-31.6118782331262,9.21136,-26.0674,-34.226,4877.0,,,7.45239,,306.711441725843,31.1483500545636,5.84002,6.75,6.4562,6180758900188998400
255954832,198.550361501919,-58.6839373707255,9.63264,-55.8629,-12.804,4857.0,,,10.7154,,305.893686777216,4.05684355678784,4.9826,5.91,5.60599,6062236185335301888
,,,,,,,,,,,,,,,,6136570661742233472
124453675,198.768014993153,-30.181408211233,5.43696,-32.2852,-19.8901,4792.0,,,8.00242,,308.982552445491,32.4125214542773,6.89204,7.83,7.52169,6182530350859840384
124567694,199.221384495741,-31.5062036618088,12.7119,34.1795,-47.615,5011.0,,-0.03,10.0803,,309.263175633295,31.0525126376735,4.3003,5.1,4.85617,6181513577482286336
66779671,200.532237433473,-0.067763532586893,6.93754,-38.5136,8.89081,4787.0,,,5.78802,,319.355605350364,61.8214026616427,7.03804,7.96,7.6571,3687094806456809728
425433239,200.969473653493,-47.8905413956193,6.76694,-51.2461,-21.9498,4940.0,,,9.65976,,308.542454263702,14.6275018135762,5.8854,6.77,6.48862,6083665632579264640
68418284,202.60530046508,-58.6643552508899,6.62493,-25.9387,-8.94062,5060.0,,,9.53297,,307.993676018063,3.82374245364371,5.8906,6.75,6.48224,5870273893372957440
243310310,204.275046716314,-44.1432042994633,8.69871,-50.3334,-13.5556,5131.0,,0.08,9.60606,,311.518904616232,17.9658786436175,5.1625,5.96,5.7241,6111468124088702080
320098711,205.114025090803,-60.2705400914344,10.0759,-169.258,-21.4549,4877.0,,,4.49071,,308.977771963405,2.02454150723337,6.6736,7.55,7.26654,5868990694550949120
166142430,205.729161431544,-41.4010903482801,8.75479,-42.7843,-41.6422,4823.0,,-0.18,11.3116,,313.202717950425,20.4417277301525,5.0856,5.96,5.68647,6112358006954796416
166526615,207.580816666195,-39.9008575246592,8.58881,4.96037,-9.76849,5017.0,,0.17,8.31177,,315.033628258719,21.5831182228703,5.5913,6.43,6.17087,6114034246789494528
111947706,208.466920786601,-35.3143558158396,15.5674,-295.042,-69.1601,4711.0,,-0.11,6.00827,,317.050409961413,25.8399838602097,5.2887,6.17,5.89329,6169943210465504384
72593986,208.569333973205,-28.5696138120844,15.6577,-168.386,-66.457,4722.0,,,6.37364,,319.271556343397,32.3004870149164,5.1114,6.05,5.73861,6176913289551271552
208607938,209.019137096315,-55.9530552077073,5.33997,-27.6491,-19.5901,5158.0,,,10.9559,,311.942572536242,5.78372153328381,5.9933,6.83,6.57307,5872457970098376576
72687414,209.130270351136,-27.6381082848566,6.67664,17.2485,-2.4001,5039.0,,,8.81225,,320.156234279234,33.0474718806485,5.99063,6.83,6.56332,6177542931756695424
335741079,209.611836004311,-12.0592824034963,12.4871,133.731,-150.422,4890.0,,,4.55477,,327.628531481604,47.5735500576662,6.1653,7.04585,6.75555,3612683261103012608
261385436,209.822851451909,-50.3696490733069,8.54318,29.6641,-16.9879,4968.0,,-0.28,11.0469,,313.862160679099,11.0565169657852,5.0891,5.92,5.66748,6090521362429611136
330580106,212.059568512531,-63.2079499718832,7.50945,21.6116,34.7033,4957.0,,-0.19,11.0292,,311.46019829574,-1.61494006649386,5.4934,6.39,6.10246,5853903814472003968
422527015,215.644722954295,-20.757604905724,6.71586,-34.3955,18.9017,4805.0,,,10.3509,,330.00390103979,37.2767770302782,5.8717,6.8,6.501,6282887175173196800
83658365,216.365545749679,-28.895610469972,8.1321,61.7746,-72.3144,4723.0,,,8.6899,,326.614318062531,29.6162889803118,5.87835,6.83,6.51268,6221290918878749696
241881435,217.79516522878,-38.8697111751489,9.3989,4.89501,26.8433,4855.0,,,10.2899,,323.378575383367,20.0095022561447,5.0897,5.99,5.70165,6106080654549716864
272266092,220.246724041305,-2.84469364079329,10.4096,-57.0277,75.3809,4943.0,,,3.59065,,348.61901173663,50.0524458927395,7.0262,7.87,7.60536,3648575375082800896
189513190,221.231145673526,-58.4774928806052,8.22222,-83.2287,-43.7912,4953.0,,-0.08,10.7673,,317.320585527175,1.18765740152175,5.2248,6.1,5.82334,5879344864269696512
189792671,222.715617065563,-4.13352472977813,8.37006,-86.4016,26.0979,4983.0,,,4.65732,,350.206783846954,47.4757697882289,6.98494,7.86,7.58425,6338304519718289152
335313202,226.15084946349,-43.8975291839737,10.2342,6.77376,-81.968,4719.0,,,4.1242,,326.85118582014,12.7030153751495,6.9808,7.92,7.60882,5907560394189121024
38732418,227.394228414367,-5.39498628418085,13.5715,-170.536,-52.9285,4767.0,,,4.3589,,353.894701126474,43.3959946858402,6.2003,7.12011,6.81737,6334826077245084160
61223314,227.577631393927,-26.3326254918599,7.56063,-31.8702,-10.0832,4954.0,,,13.79,,337.868976649472,26.9596583132935,4.87294,5.75,5.4773,6226354169929340416
148153804,229.572208892112,-41.4205716366399,12.6848,-123.921,-121.806,4909.0,,0.27,4.44561,,330.383677673369,13.4931394235262,6.1409,7.05,6.75234,6004107513791584512
225884682,230.172575867233,-25.9903874635522,12.2161,-32.4186,-154.456,4843.0,,,4.61507,,340.202821047573,25.8764353381893,6.2292,7.11,6.82953,6214741299913205888
180284425,230.195920098881,-2.41333482111329,27.5237,-260.712,-172.377,4889.0,,0.43,2.87371,,359.522247496828,43.4554586348967,5.4306,6.35032,6.04306,4414849698772235136
294643772,230.880938040484,-14.3520405965314,15.3724,152.082,-91.5337,4815.26,,0.336388,3.02833,,349.3141914325,34.4860073899092,6.6604,7.59,7.27935,6266016028239216640
70697078,234.450176125789,-23.1417026092095,10.217,-31.4108,-81.2375,4707.02,,0.24,11.0051,,345.550573062218,25.6494198490461,4.8775,5.79,5.49643,6239382008325929216
70750382,234.567859086205,-21.0163239951285,9.8931,60.4428,-60.3607,4690.0,,,11.9116,,347.209371627562,27.1732960088889,4.88427,5.82,5.51482,6241414902246114176
98865608,236.017081670391,-31.6033353610881,13.3588,3.6634,-83.5272,4988.0,,0.01,4.83185,,340.782097808077,18.299856190281,5.8015,6.62,6.37001,6016565186686012544
58356757,238.60222880254,-41.1728042134846,6.81485,-12.6265,24.0668,4862.0,,,6.88678,,336.081310629651,9.63288180521426,6.7471,7.7,7.38858,5996056649146399744
168649562,241.17254983015,-1.16014824802882,17.4014,-147.948,-28.0893,4983.31,,0.124917,2.76342,,9.6538466852184,35.6295193142173,6.4388,7.28,7.01533,4406596420899555200
426286197,241.482575383306,-72.4008998547163,11.5335,-32.1155,70.0828,4662.0,,,10.5684,,316.508865452011,-14.8784411891079,4.7378,5.7,5.37936,5806630037118902144
28324536,247.060290528619,-37.1798827676132,8.42241,14.5317,-30.4647,4952.0,,,13.2379,,343.667608276932,8.00272525694859,4.8325,5.79,5.47024,6018834922296202496
413853880,247.117295759589,-13.3996355289217,13.9869,-37.2034,2.88788,5027.35,,0.09,4.0039,,2.41744133255985,23.5815406321864,6.0672,6.90498,6.63542,4330532859324207360
79260448,251.6998219024,-39.3769605877585,10.8567,-17.0827,-27.7792,4963.0,,,10.1641,,344.456717814436,3.82317629968588,4.6584,5.48,5.23336,5970753244489257216
157829406,253.437977622505,-4.32150411831295,7.89208,8.81786,-109.579,4896.0,,,6.62564,,14.4434449694118,23.677408717935,6.57448,7.57,7.23907,4377539386593508352
198378508,255.123808603369,-21.4616663152272,7.19937,-16.334,-82.5358,4718.0,,,7.82044,,0.513673381764638,12.6291919898761,6.38957,7.35,7.02924,4126327161784741632
37987849,255.154120862183,-35.9341341558134,8.9557,-5.30454,-64.8998,4834.0,,,11.7653,,348.862427664308,3.86674022485292,4.9951,5.95,5.63467,5977574167957621504
101555167,257.76818440752,-20.6545682029323,13.4431,-9.84675,-138.389,4859.0,,,4.74202,,2.64851851682536,11.087683718489,5.948,6.81,6.5449,4116106136072676608
301690351,258.324488039005,-67.1965898924562,10.5563,-155.65,-89.9984,4739.0,,,10.1812,,324.459334294827,-16.0878607906088,4.9307,5.87,5.55401,5814757008599356928
158781686,261.306070464072,-34.4299638702541,12.261,-2.49844,-55.5673,4892.0,,-0.16,5.14339,,353.03476771935,0.679803168888408,5.9514,6.79,6.52949,5976033064915174400
234026812,264.256778195483,-18.9920782612433,7.59003,-104.994,-63.7566,4744.0,,,6.92273,,7.44594795593823,6.89559406588989,6.50518,7.45,7.13595,4123077555255942528
95988103,264.363798459006,-50.0596996093406,9.86698,0.21661,-89.1307,4756.0,,,10.9006,,341.0762641684,-9.69212595050629,4.9466,5.89,5.57715,5946743174685212672
248278448,264.722035414071,-45.7598839869785,11.881,-57.2259,-154.448,4900.0,,,3.92153,,344.920283770711,-7.66539373622424,6.5884,7.43,7.17656,5949173267198310784
296906847,266.003437440314,-5.9295735001583,11.0788,3.84958,-9.45727,4795.0,,,5.02611,,19.7213997830065,12.0978261547387,6.3025,7.2289,6.91321,4175213441607606912
128640048,267.489384995289,-24.2070513594732,8.75638,-54.2903,-34.9524,4719.0,,,7.38057,,4.54992231136019,1.61493429530196,6.07306,7.02,6.70696,4068476013986577152
41652774,271.563322031409,-4.75125393061064,28.044,142.784,-30.8658,4862.0,,0.02,3.72232,,23.4780043086381,7.81430759600093,4.8913,5.74662,5.47267,4173946529333731328
59784707,275.870109427536,-36.2379900317531,11.285,7.53007,5.14682,4930.0,,0.09,9.79508,,357.440591668692,-10.4979591429316,4.6825,5.52,5.26628,6728304352148933632
404598466,278.389109245858,-50.2115955739016,10.6057,25.6205,-22.4056,4833.0,,,3.98485,,345.010687669908,-17.8177984390797,6.8641,7.75,7.46648,6703673951620872192
183072417,282.363931726684,-45.8101001502587,8.80705,74.0658,57.0576,5093.0,,,10.2973,,350.333520117455,-18.7591284737366,4.9969,5.8,5.55552,6711579440222617728
12192000,290.267626726939,-23.6195698019447,8.27778,-46.597,-30.1582,4945.0,,0.26,5.2988,,14.5050721627664,-16.728337425947,6.69734,7.55,7.28405,6770761168986617600
424878286,291.484146906922,-49.8428885761552,16.7053,-227.755,-89.3731,4964.0,,,3.87248,,347.999011624435,-25.7577813324981,5.8182,6.66,6.39301,6658710454390981760
127847930,295.029851179564,-23.429084281421,7.63989,28.1794,-12.0626,5005.0,,,12.0552,,16.4328739233957,-20.6992656540736,5.10196,5.97,5.69817,6768668179881479424
251662732,296.421977924552,-0.696645815839996,9.74888,33.1519,-54.2403,4954.0,,,4.92243,,38.5781882865742,-12.3707150196513,6.4884,7.34,7.07025,4238527753544691712
101311910,300.105531557759,-49.350945589578,9.21198,-77.7176,-2.1453,4720.0,,-0.15,10.3771,,349.587573120964,-31.1878716754821,5.2717,6.18,5.88672,6670402626680307840
74540682,300.349361512502,-22.7373092315178,8.72049,8.45261,-12.7473,4867.0,,0.04,11.376,,19.0377677741432,-25.0196542413233,5.17126,6.01,5.74639,6852175538254042752
243746885,302.007592649932,-0.678185092761941,21.4233,115.52,-67.5932,4779.07,,0.0390914,4.62483,,41.3043619809008,-17.2956785327826,5.0816,5.9618,5.68402,4236276194243977344
71644320,304.505818649567,-21.8099585330393,9.24319,34.8221,-23.8475,4885.0,,0.0,10.8213,,21.5004238973759,-28.3077919661499,4.99051,5.86,5.58361,6853183996574063360
90954303,308.479468018051,-44.5160461831441,12.948,11.7272,-35.2237,4909.0,,-0.02,10.4227,,355.994982297083,-36.4484855518756,4.2803,5.12,4.85784,6675723472684914560
248105787,309.774419836689,-4.92951296691247,12.4969,-0.40304,15.1809,4796.0,,0.13,6.25447,,41.2046336374702,-26.1396848368841,5.5756,6.44953,6.17653,6914506680631143808
441387330,310.082615028325,-33.4318472775978,13.6076,22.1866,34.7429,4681.0,,,9.76875,,9.85010523716979,-36.2272895342603,4.5306,5.47,5.16767,6792273182700928768
372172890,312.325714498612,-68.7765198693024,10.0693,-64.1101,-49.9509,4696.0,,,13.471,,325.769015447776,-35.7000186163643,4.4695,5.41,5.10306,6376446990405132416
115011683,315.613187680652,-38.5309699039099,14.1834,157.146,-171.022,4569.0,,-0.15,8.19356,,4.14929890827591,-41.3548429399439,4.9622,5.93,5.60652,6774368627975155968
92708166,316.504733414375,-30.1251265681383,12.0258,49.078,-68.3645,4796.0,,,9.20233,,15.3498939833682,-40.9461215867225,4.8121,5.69,5.42265,6788186538497052288
126917317,318.569353356339,-45.7827650360061,15.7035,-30.4915,-81.2399,4889.0,,,3.86922,,354.319103888636,-43.5566829487865,6.0235,6.89,6.61399,6480588368099308672
129649472,321.595310219505,-37.8294316422476,12.6896,168.273,-10.8053,4748.0,,0.28,9.53754,,5.44971138787212,-46.0146146334274,4.6293,5.64,5.28614,6583094222249556224
164958342,321.604515112131,-12.0954963510596,13.6837,28.1177,-203.485,4849.0,,,4.97434,,39.8517245521482,-39.8057105229315,5.8146,6.69123,6.4136,6891395083653684224
187758516,322.220550111849,-8.99084573623551,5.50428,37.5315,-32.7408,4761.0,,,10.9546,,43.7951089693557,-38.958681544619,6.21101,7.1587,6.84586,6894363765048741504
242058947,324.813353658629,-13.8948603336606,9.1716,31.4066,-57.7429,4835.0,,,5.87109,,39.427573008788,-43.3990583957712,6.35498,7.24834,6.9634,6841987978903646208
155711070,325.493633392703,-17.2217804575628,13.5689,230.074,53.0002,4927.0,,,3.81499,,35.4984088901448,-45.298375382863,6.3351,7.18,6.91769,6837758363830179328
406320735,327.500515968205,-64.7125381317135,9.47957,-0.703198,-37.4432,4887.0,,-0.02,11.6622,,327.40213502247,-42.7982656926791,4.7746,5.62,5.36073,6402076022332085760
197692262,329.824632722702,-38.3950957243452,6.73299,42.8714,-0.486508,4968.0,,0.03,16.5155,,4.33868545024141,-52.4715472841026,4.6596,5.5,5.2374,6574523941428063872
265592045,331.91525695203,-59.3201505676384,16.0719,-169.457,-96.558,4979.0,,,3.19289,,332.487041493693,-47.3215873744058,6.3068,7.15,6.87869,6411002751079186560
137836578,335.398200653094,-21.5982341942391,18.0015,-10.9855,-83.9143,4769.0,,,8.28767,,33.8365930057421,-55.5566719248826,4.1917,5.12,4.80817,6628587855877381120
441203057,335.878537679421,-24.7626629239366,12.28,98.3797,-2.90868,4954.0,,0.05,8.80795,,28.5332685728345,-56.7802996082561,4.728,5.53,5.28646,6625677929634767360
209366958,338.901566872439,-23.9910944330339,10.9645,25.6336,-6.35024,4907.0,,0.1,8.2487,,31.0998158043691,-59.2969981824164,5.1544,5.97,5.72766,6624126484368797568
161173454,340.029919640948,-49.5982657467662,11.3254,77.6466,-63.4884,4867.0,,,4.34309,,342.225854221921,-56.2996715110475,6.5018,7.37,7.09697,6517272336609082880
4383406,345.632890592352,-11.2656955706995,10.6778,-65.3732,-15.3387,4953.0,,0.2,3.65312,,59.4392708895721,-59.9070529056933,6.9294,7.76,7.50208,2605432547366879872
260795727,347.551399320464,-66.8576446158003,15.7861,235.778,35.1703,4900.0,,,4.63983,,317.289638466062,-47.3495369763938,5.6074,6.4513,6.19545,6391331216746941440
175375523,348.744250292359,-41.1053964504528,13.9169,110.111,-110.669,4625.0,,,8.7017,,351.520880894305,-65.7644109242849,4.7912,5.77,5.44213,6548268497108478592
